time,PM1,PM2.5,PM10,BM680 Temp,BM680 Gas,BM680 Humidity,BM680 Pressure,BM680 Altitude
2 / 21 / 2025,2,3,3,19.91984375,288815,35.08957536522633,1009.2839222882665,33.07275869692618
2 / 21 / 2025,2,3,3,19.9161328125,293711,35.065962884702465,1009.2816975562505,33.09134004107021
2 / 21 / 2025,2,3,3,19.9114453125,293711,35.04226411847377,1009.2834006070046,33.07711586550438
2 / 21 / 2025,2,3,3,19.905390625,297748,35.01262842893139,1009.284763968376,33.06572884864067
2 / 21 / 2025,2,3,3,19.899921875,298775,34.97142704850574,1009.2888790987294,33.031358683310266
2 / 21 / 2025,2,3,3,19.895625,300069,34.930345899098114,1009.291200034825,33.01197393858891
2 / 21 / 2025,2,3,3,19.8911328125,300069,34.91249898609836,1009.2840893761808,33.071363151286945
2 / 21 / 2025,2,3,3,19.8860546875,299291,34.87136318117489,1009.2869979488469,33.0470703057826
2 / 21 / 2025,2,3,3,19.88234375,300589,34.847787955892464,1009.293894953013,32.989465694564494
2 / 21 / 2025,2,3,3,19.8782421875,300589,34.824180829758745,1009.2965246239547,32.967502449403824
2 / 21 / 2025,2,3,3,19.874140625,300589,34.80057777679905,1009.2918565220732,33.00649088261933
2 / 21 / 2025,2,3,3,19.8676953125,302162,34.770958581820445,1009.2926003782791,33.00027811468804
2 / 21 / 2025,2,3,3,19.8583203125,301636,34.74688064332111,1009.290530807669,33.01756340269051
2 / 21 / 2025,2,3,3,19.8512890625,302954,34.723022402090855,1009.2958197296798,32.97338978442045
2 / 21 / 2025,2,3,3,19.845234375,303219,34.68185385993657,1009.2917082231422,33.007729491860935
2 / 21 / 2025,2,3,3,19.84015625,302162,34.669786904466854,1009.2927911714194,32.99868459022971
2 / 21 / 2025,2,3,3,19.8348828125,300069,34.640304185960034,1009.288091890144,33.03793355477273
2 / 21 / 2025,2,3,3,19.830390625,299809,34.61089932327177,1009.290102168382,33.021143450122125
2 / 21 / 2025,2,3,3,19.826875,299809,34.58738709662636,1009.2790640085842,33.11333592665197
2 / 21 / 2025,2,3,3,19.8235546875,296475,34.57548967088907,1009.2756321844155,33.14199923750612
2 / 21 / 2025,2,3,3,19.8200390625,298004,34.56357548791647,1009.277363949723,33.12753516278632
2 / 21 / 2025,2,3,3,19.8159375,299033,34.55160888338188,1009.2781680822713,33.12081888236735
2 / 21 / 2025,2,3,3,19.810859375,298775,34.53955423946704,1009.2865473702606,33.05083360361205
2 / 21 / 2025,2,2,2,19.8048046875,298518,34.52161711645342,1009.287907777836,33.03947128600482
2 / 21 / 2025,2,2,2,19.7985546875,300069,34.52684115261831,1009.283486195788,33.076401013636904
2 / 21 / 2025,2,2,2,19.7919140625,301111,34.50885263164887,1009.2820944995589,33.08802469990631
2 / 21 / 2025,2,2,2,19.78546875,302689,34.50826463952803,1009.2791876706532,33.11230307674259
2 / 21 / 2025,2,2,2,19.780390625,301636,34.50780140281516,1009.2839175653869,33.072798143192884
2 / 21 / 2025,2,2,2,19.7753125,301111,34.48995845091181,1009.2813507289889,33.09423680495464
2 / 21 / 2025,2,3,3,19.7716015625,301373,34.483827362283805,1009.2827723735464,33.08236297814974
2 / 21 / 2025,2,3,3,19.7680859375,300069,34.47192216479165,1009.2753825730372,33.144084046848036
2 / 21 / 2025,2,3,3,19.7649609375,299033,34.48901468538405,1009.277731734259,33.12446335016995
