Time,Temp,Gas,Humidity,Pressure,Alt,PM 1.0,PM 2.5,PM 10
1740178604.5106864,23.8368359375,115188,36.94418529998465,1010.3439126585931,24.22330676433484,1,1,1
1740178605.523059,23.838984375,115424,36.9327659277476,1010.3438642553552,24.22371069268703,1,1,1
1740178606.535474,23.84015625,116139,36.93869979825131,1010.3457633430718,24.207862686777148,1,1,1
1740178607.5477884,23.842109375,116460,36.933077935182354,1010.3383382186762,24.269825952001632,1,1,1
1740178608.5601866,23.84328125,116782,36.93901184950347,1010.3384722404159,24.268707526448573,1,1,1
1740178609.5719457,23.8454296875,116782,36.92759273644787,1010.338423756525,24.269112129618662,1,1,1
1740178610.5819461,23.847578125,117432,36.939440936472174,1010.3366101915808,24.284246531138834,1,1,1
1740178611.592809,23.849140625,117760,36.916330349360436,1010.3303169432888,24.33676455991454,1,1,1
1740178612.6040537,23.851484375,118754,36.910748149506375,1010.3305848809501,24.334528577616844,0,1,1
1740178613.6149585,23.853046875,119090,36.91090409209493,1010.3278217025318,24.357587763019954,0,1,1
1740178614.6274066,23.85421875,119342,36.89938935880213,1010.3314858055522,24.327010222381574,0,1,1
1740178615.6397789,23.8548046875,119596,36.893632298283585,1010.3342003997428,24.304356546553223,0,1,1
1740178616.6506698,23.85578125,119936,36.887914408818226,1010.3304876804441,24.335339731205295,0,1,1
1740178617.6615207,23.856953125,120107,36.88221619529543,1010.3376819611516,24.275302491999092,0,1,1
1740178618.672363,23.8579296875,121141,36.864869530876696,1010.3410295786188,24.247366292424925,0,1,1
1740178619.6832888,23.858515625,120622,36.86492795289423,1010.3384489175295,24.268902158389793,0,1,1
1740178620.6941993,23.8583203125,121841,36.85328018175715,1010.3381324121834,24.271543429128997,0,1,1
1740178621.7063305,23.857734375,122817,36.8474079619525,1010.3424781603659,24.235277757392247,0,1,1
1740178622.7179894,23.8579296875,122106,36.859055277964394,1010.3516201122476,24.15898773316805,0,1,1
1740178623.7299888,23.8579296875,122460,36.83580045375331,1010.3516201122476,24.15898773316805,0,1,1
1740178624.7419972,23.85734375,123265,36.824115985007474,1010.3559658464317,24.122722570247927,1,1,1
1740178625.7539947,23.855390625,122549,36.82392142388882,1010.3545658170322,24.13440580539141,1,1,1
1740178626.7662652,23.8532421875,123085,36.81789474956985,1010.3546143437136,24.13400085036988,1,1,1
1740178627.7786102,23.8516796875,124723,36.811926704129135,1010.3538473170776,24.14040168736726,1,1,1
1740178628.791012,23.851484375,124907,36.800283069494974,1010.3517657326374,24.15777252859544,1,1,1
1740178629.803738,23.85109375,125093,36.776998455322065,1010.3458374972355,24.207243866128643,1,1,1
1740178630.8160753,23.851484375,124264,36.77122643630312,1010.3429403759691,24.231420532739385,1,1,1
1740178631.8283715,23.8520703125,125745,36.77128473428239,1010.3438899044693,24.223496649064792,1,1,1
1740178632.8392487,23.852265625,125278,36.759683024933906,1010.3477365608068,24.191396086775633,1,1,1
1740178633.8500974,23.853046875,126404,36.724902499791,1010.3507676794391,24.166101301957074,1,1,1
1740178634.8609245,23.8532421875,125933,36.73654045488137,1010.3616746508321,24.07508277481189,1,1,1
1740178635.8714926,23.853046875,127167,36.71909355932048,1010.3595930597976,24.09245356210405,1,1,1
1740178636.8828046,23.8532421875,126594,36.724921912698974,1010.356379420339,24.119271301511418,1,2,2
1740178637.8951054,23.8532421875,127648,36.70749574001097,1010.3546143437136,24.13400085036988,1,2,2
1740178638.9059548,23.8536328125,127648,36.71915179065154,1010.3517172135078,24.158177421520907,1,2,2
1740178639.9168565,23.8532421875,127551,36.701687453271134,1010.3493191144539,24.178189616801454,1,2,2
1740178640.9277017,23.8532421875,129014,36.70749574001097,1010.3475540382397,24.192919245567317,1,2,2
1740178641.9385343,23.8536328125,129310,36.69011033191558,1010.3428918274132,24.231825674093397,1,2,2
1740178642.949388,23.8520703125,128425,36.69576298352593,1010.3491851231454,24.179307778683715,1,2,2
1740178643.960234,23.853046875,129509,36.701668050377606,1010.3507676794391,24.166101301957074,1,2,2
1740178644.9711308,23.854609375,129014,36.71344010190081,1010.3480045305064,24.18915986832883,1,2,2
1740178645.9820042,23.85421875,129112,36.69597638781389,1010.3420762748243,24.238631524221855,1,2,3
1740178646.992947,23.854609375,129708,36.72505780415451,1010.3427092911605,24.23334895300703,1,2,3
1740178648.0040057,23.85421875,130208,36.71921002233604,1010.3403111963553,24.253361257301428,1,2,3
1740178649.0162513,23.8536328125,130611,36.72496073863274,1010.3340664438878,24.30547442612159,1,2,3
1740178650.0285654,23.8532421875,130108,36.71330424549556,1010.345788962128,24.207648894314953,1,2,3
1740178651.0409362,23.853828125,130814,36.724980151658535,1010.3449734136168,24.214454694612026,1,2,3
1740178652.0534835,23.853828125,130510,36.719171201173765,1010.3414432585854,24.243914097301975,1,2,3
1740178653.0643363,23.853828125,131630,36.719171201173765,1010.3432083360498,24.229184385966114,1,2,3
1740178654.0751882,23.85421875,130915,36.71921002233604,1010.3473715108479,24.194442444849162,1,2,3
1740178655.0859575,23.85421875,132353,36.713401285588674,1010.3526667477967,24.150253545277963,1,2,3
1740178656.096825,23.854609375,131836,36.71344010190081,1010.3497696104939,24.174430213389797,1,2,3
1740178657.107707,23.854609375,132665,36.70763157889067,1010.3391791321105,24.26280844268659,1,2,3
1740178658.1200042,23.854609375,132561,36.70763157889067,1010.3427092911605,24.23334895300703,1,2,3
1740178659.1322668,23.8532421875,133399,36.701687453271134,1010.3440238861194,24.22237856303452,1,2,3
1740178660.1431754,23.8536328125,133189,36.68430269640238,1010.3428918274132,24.231825674093397,1,2,3
1740178661.1541185,23.853828125,133610,36.67851467263004,1010.3414432585854,24.243914097301975,1,2,4
1740178662.1649654,23.853828125,133294,36.67851467263004,1010.3414432585854,24.243914097301975,1,2,4
1740178663.175828,23.85421875,133399,36.67855345874008,1010.3456064320707,24.209172117993262,1,2,4
1740178664.186723,23.8551953125,134035,36.66703620733615,1010.3524842235778,24.151776711840885,1,2,4
1740178665.1989698,23.85578125,134569,36.66709437236038,1010.3499035900683,24.173312149954675,1,2,4
1740178666.2098072,23.85578125,134141,36.66709437236038,1010.3481385068611,24.188041830180985,1,2,4
1740178667.2206833,23.8567578125,134784,36.661384514253534,1010.3514861403739,24.16010573080113,1,2,3
1740178668.2315612,23.8567578125,134677,36.66719131485196,1010.3479559685253,24.18956512007475,1,2,3
1740178669.2433443,23.856953125,134569,36.655597316007025,1010.3482724775521,24.186923839413563,1,2,3
1740178670.254224,23.8579296875,135760,36.64988785649955,1010.3533852015455,24.144258043216624,1,2,3
1740178671.2659805,23.8583203125,135651,36.63831450916119,1010.3469578611266,24.197894371172985,1,2,3
1740178672.2786047,23.8579296875,136199,36.64408169710824,1010.3427946672999,24.232636482602555,1,2,3
1740178673.289524,23.857734375,136199,36.638256380169324,1010.3407130722386,24.25000756632873,1,2,2
1740178674.3004332,23.857734375,136089,36.649868475199725,1010.3407130722386,24.25000756632873,1,2,2
1740178675.3113074,23.856171875,136750,36.63810137124921,1010.3417111895728,24.241678190634797,1,2,2
1740178676.3221803,23.8551953125,136640,36.64381039753705,1010.341893734611,24.240154837183248,1,2,2
1740178677.3330755,23.8551953125,136750,36.638004491948166,1010.3489540601777,24.18123600704268,1,2,2
1740178678.345388,23.855390625,135216,36.62641270777686,1010.342210242335,24.237513554563257,1,2,2
1740178679.357817,23.8548046875,137084,36.63796574050217,1010.3359654794617,24.289626730903652,1,2,2
1740178680.3699985,23.8548046875,137307,36.63796574050217,1010.3377305592836,24.274896935235855,1,2,2
1740178681.381552,23.8551953125,137643,36.638004491948166,1010.341893734611,24.240154837183248,1,2,2
1740178682.393993,23.85421875,137980,36.64371350669535,1010.349136589728,24.17971279168191,1,2,2
1740178683.4062495,23.85265625,137980,36.637752610352045,1010.3448394331888,24.215572769593265,1,2,2
1740178684.4171584,23.85109375,137980,36.62598655981577,1010.342307357091,24.236703124182064,1,2,2
1740178685.4280632,23.850703125,137868,36.63175323053687,1010.3416743383107,24.241985717494956,1,2,2
1740178686.43892,23.850703125,138206,36.64336470778108,1010.343439407224,24.227256080249145,1,2,2
1740178687.449799,23.8505078125,138775,36.63173385819999,1010.3360626244951,24.288816043800985,1,2,2
1740178688.460754,23.849140625,139233,36.637403862156404,1010.3303169432888,24.33676455991454,1,2,2
1740178689.473028,23.848359375,139118,36.63152076508136,1010.329050917876,24.347329749365336,1,2,2
1740178690.4842567,23.8473828125,138547,36.619813389016706,1010.3309985047339,24.331076822452154,1,2,2
1740178691.4966083,23.846796875,139578,36.619755289147015,1010.3282839255459,24.353730431208685,1,2,2
1740178692.513125,23.8469921875,139809,36.619774655731064,1010.3303654902028,24.336359428177367,1,2,2
1740178693.5254884,23.8473828125,139463,36.619813389016706,1010.3274683866586,24.360536246674187,1,2,2
1740178694.5379298,23.8485546875,139003,36.637345738692034,1010.331132486501,24.32995872389636,1,2,2
1740178695.550228,23.84953125,139348,36.66066725568405,1010.3291848911674,24.34621171979587,1,2,2
1740178696.562594,23.85109375,139118,36.730517507052056,1010.3228915936469,24.39873047191664,1,2,2
1740178697.574919,23.853046875,139233,36.76557120793871,1010.3242915537801,24.38704751824545,1,2,2
1740178698.5874133,23.8551953125,139809,36.80065253380379,1010.3277730884107,24.357993456436855,1,2,2
1740178699.599745,23.85734375,140508,36.84736902923321,1010.3294895395893,24.343669378105023,1,2,2
1740178700.612055,23.85890625,140274,36.85333858899439,1010.3302564736157,24.33726918899937,1,2,2
1740178701.6236815,23.86046875,139925,36.85930841006509,1010.3363186859264,24.286679180358792,1,2,2
1740178702.6360567,23.86203125,139463,36.85365010024641,1010.3300252208005,24.339199030915943,1,2,2
1740178703.6480777,23.863203125,139694,36.847953036562785,1010.324863820058,24.38227184287029,1,2,2
1740178704.6605222,23.864765625,140742,36.83648162801108,1010.329160921853,24.346411747730897,1,2,2
1740178705.6728857,23.8661328125,141213,36.81917873191378,1010.3384368658061,24.269002731288314,1,2,2
1740178706.6852338,23.8676953125,141332,36.80770934028688,1010.3356735403448,24.292062998679757,1,1,1
1740178707.6975183,23.8688671875,141095,36.778767205433795,1010.3358074282353,24.290945687725678,1,1,1
1740178708.7099454,23.8692578125,141450,36.7613733880748,1010.3346753100461,24.30039335737843,1,1,1
1740178709.7222784,23.8704296875,142045,36.7498692430418,1010.3312789433922,24.328736518641097,1,1,1
1740178710.734114,23.8723828125,141332,36.732633975292046,1010.3273834194058,24.36124531359725,1,1,1
1740178711.74673,23.87296875,141807,36.72107362285199,1010.324802651214,24.382782308881662,1,1,1
1740178712.757691,23.874140625,140977,36.70957234435551,1010.3267016248619,24.366935012792233,1,1,1
1740178713.768605,23.874140625,141926,36.6979554537731,1010.3231713606193,24.39639575825725,1,1,1
1740178714.7794793,23.8739453125,141569,36.70374438260031,1010.3246199975739,24.384306589502184,1,1,1
1740178715.7903817,23.87296875,141688,36.67460793065107,1010.3142118796533,24.47116475319541,1,1,1
1740178716.8013554,23.87296875,143130,36.66880070345959,1010.317742136429,24.441703858501995,1,1,1
1740178717.813776,23.87296875,142646,36.651380334329964,1010.3230375223636,24.397512666312856,1,1,1
