Time,Latitude,Longitude,counts
1745024843.96,0,0,39.0
1745024845.98,0,0,49.0
1745024847.98,0,0,46.0
1745024849.98,0,0,44.0
1745024851.98,0,0,47.0
1745024853.96,0,0,47.0
1745024855.98,0,0,45.0
1745024857.99,0,0,46.0
1745024859.98,0,0,46.0
1745024861.98,0,0,42.5
1745024863.96,0,0,42.5
1745024865.98,0,0,50.5
1745024867.98,0,0,43.5
1745024869.98,0,0,50.0
1745024871.98,0,0,43.0
1745024873.96,0,0,43.0
1745024875.98,0,0,41.5
1745024877.98,0,0,43.5
1745024879.98,0,0,56.0
1745024881.96,0,0,56.0
1745024884.03,0,0,52.5
1745024885.98,0,0,40.5
1745024887.98,0,0,51.5
1745024889.98,0,0,41.5
1745024891.96,0,0,41.5
1745024893.99,0,0,51.0
1745024895.98,0,0,44.0
1745024897.98,0,0,43.5
1745024899.98,0,0,41.5
1745024901.96,0,0,41.5
1745024903.99,0,0,49.5
1745024905.98,0,0,42.5
1745024907.98,0,0,40.5
1745024909.97,0,0,40.5
1745024911.98,0,0,46.0
1745024913.98,0,0,50.0
1745024915.98,0,0,45.0
1745024917.98,0,0,50.5
1745024919.95,0,0,50.5
1745024921.98,0,0,42.0
1745024923.98,0,0,43.5
1745024925.98,0,0,40.0
1745024927.98,0,0,46.0
1745024929.98,0,0,46.0
1745024931.98,0,0,41.0
1745024933.98,0,0,41.0
1745024935.98,0,0,45.0
1745024937.98,0,0,55.5
1745024939.96,0,0,55.5
1745024941.98,0,0,39.5
1745024943.98,0,0,49.5
1745024945.98,0,0,43.5
1745024947.96,0,0,43.5
1745024949.98,0,0,40.0
1745024951.98,0,0,42.0
1745024953.98,0,0,53.5
1745024955.98,0,0,43.0
1745024957.96,0,0,43.0
1745024959.98,0,0,47.0
1745024961.98,0,0,40.0
1745024963.98,0,0,43.0
1745024966.01,0,0,36.5
1745024967.96,0,0,36.5
1745024969.98,0,0,37.5
1745024971.98,0,0,42.0
1745024973.98,0,0,47.5
1745024975.97,0,0,47.5
1745024977.98,0,0,38.0
1745024979.98,0,0,54.0
1745024981.98,0,0,40.5
1745024983.99,0,0,49.5
1745024985.96,0,0,49.5
1745024987.98,0,0,44.0
1745024989.98,0,0,46.0
1745024991.98,0,0,39.5
1745024993.98,0,0,42.5
1745024995.96,0,0,42.5
1745024997.98,0,0,36.5
1745024999.98,0,0,44.0
1745025001.98,0,0,39.5
1745025003.95,0,0,39.5
1745025005.98,0,0,41.0
1745025007.98,0,0,51.5
1745025009.98,0,0,50.5
1745025011.99,0,0,43.5
1745025013.96,0,0,43.5
1745025015.98,0,0,51.5
1745025017.98,0,0,55.0
1745025019.98,0,0,49.0
1745025021.98,0,0,50.0
1745025023.96,0,0,50.0
1745025025.99,0,0,48.5
1745025027.98,0,0,42.5
1745025029.98,0,0,49.5
1745025032.0,0,0,41.0
1745025033.95,0,0,41.0
1745025035.98,0,0,48.0
1745025038.03,0,0,50.5
1745025039.98,0,0,35.5
1745025041.97,0,0,35.5
1745025043.98,0,0,52.0
1745025045.98,0,0,42.5
1745025047.98,0,0,45.5
1745025049.98,0,0,37.5
1745025051.96,0,0,37.5
1745025053.98,0,0,53.0
1745025055.98,0,0,40.5
1745025057.98,0,0,49.0
1745025059.98,0,0,46.0
1745025061.97,0,0,46.0
1745025063.98,0,0,48.0
1745025065.98,0,0,47.0
1745025067.98,0,0,42.0
1745025069.96,0,0,42.0
1745025072.0,0,0,43.0
1745025073.98,0,0,47.5
1745025075.98,0,0,47.0
1745025077.98,0,0,46.0
1745025079.96,0,0,46.0
1745025081.99,0,0,47.0
1745025083.98,0,0,44.0
1745025085.98,0,0,53.0
1745025087.99,0,0,43.0
1745025089.97,0,0,43.0
1745025091.98,0,0,35.5
1745025093.98,0,0,46.5
1745025095.98,0,0,55.0
1745025097.96,0,0,55.0
1745025099.98,0,0,53.5
1745025101.98,0,0,52.0
1745025103.98,0,0,43.0
1745025105.98,0,0,48.5
1745025107.96,0,0,48.5
1745025109.98,0,0,44.5
1745025111.98,0,0,45.5
1745025113.98,0,0,38.0
1745025115.98,0,0,47.0
1745025117.96,0,0,47.0
1745025119.98,0,0,50.5
1745025121.98,0,0,44.5
1745025123.98,0,0,48.5
1745025125.96,0,0,48.5
1745025127.98,0,0,53.5
1745025129.98,0,0,43.5
1745025131.98,0,0,51.5
1745025133.98,0,0,41.5
1745025135.96,0,0,41.5
1745025137.98,0,0,42.0
1745025139.98,0,0,52.0
1745025141.98,0,0,47.5
1745025144.0,0,0,44.0
1745025145.96,0,0,44.0
1745025147.98,0,0,37.5
1745025149.98,0,0,46.0
1745025151.98,0,0,47.5
1745025153.98,0,0,32.5
1745025155.97,0,0,32.5
1745025157.98,0,0,46.0
1745025159.98,0,0,45.5
1745025161.99,0,0,41.0
1745025163.96,0,0,41.0
1745025165.98,0,0,48.5
1745025167.98,0,0,43.0
1745025169.98,0,0,41.0
1745025171.98,0,0,42.0
1745025173.96,0,0,42.0
1745025175.98,0,0,38.0
1745025177.98,0,0,47.0
1745025179.98,0,0,39.5
1745025181.98,0,0,40.5
1745025183.95,0,0,40.5
1745025185.98,0,0,42.5
1745025187.98,0,0,35.0
1745025189.99,0,0,45.0
1745025191.98,0,0,41.0
1745025193.95,0,0,41.0
1745025195.98,0,0,49.5
1745025198.02,0,0,42.5
1745025199.98,0,0,46.5
1745025201.96,0,0,46.5
1745025203.98,0,0,41.0
1745025205.98,0,0,45.5
1745025207.98,0,0,49.0
1745025209.99,0,0,42.0
1745025211.96,0,0,42.0
1745025213.98,0,0,47.5
1745025215.98,0,0,41.0
1745025217.98,0,0,40.5
1745025219.98,0,0,44.0
1745025221.95,0,0,44.0
1745025223.98,0,0,44.5
1745025225.98,0,0,32.5
1745025227.98,0,0,38.5
1745025229.99,0,0,40.0
1745025231.96,0,0,40.0
1745025233.98,0,0,55.5
1745025236.0,0,0,39.5
1745025237.98,0,0,47.0
1745025239.97,0,0,47.0
1745025241.98,0,0,44.0
1745025243.98,0,0,46.5
1745025246.01,0,0,46.5
1745025247.98,0,0,45.0
1745025249.98,0,0,45.0
1745025251.98,0,0,50.0
1745025253.98,0,0,44.0
1745025256.0,0,0,42.0
1745025257.98,0,0,56.0
1745025259.95,0,0,56.0
1745025261.98,0,0,36.5
1745025263.98,0,0,56.0
1745025265.98,0,0,39.0
1745025267.95,0,0,39.0
1745025269.98,0,0,51.5
1745025271.98,0,0,45.5
1745025273.98,0,0,54.0
1745025275.98,0,0,40.0
1745025277.95,0,0,40.0
1745025279.98,0,0,46.0
1745025281.99,0,0,45.5
1745025283.98,0,0,43.0
1745025285.99,0,0,46.0
1745025287.96,0,0,46.0
1745025289.98,0,0,45.0
1745025291.98,0,0,44.5
1745025293.98,0,0,42.5
1745025295.96,0,0,42.5
1745025297.98,0,0,37.5
1745025299.98,0,0,37.5
1745025301.98,0,0,42.0
1745025303.98,0,0,40.0
1745025305.96,0,0,40.0
1745025307.98,0,0,48.0
1745025309.98,0,0,47.5
1745025312.01,0,0,47.0
1745025313.98,0,0,46.0
1745025315.96,0,0,46.0
1745025318.02,0,0,42.5
1745025319.98,0,0,43.5
1745025321.98,0,0,45.5
1745025323.98,0,0,48.5
1745025325.95,0,0,48.5
1745025327.98,0,0,45.0
1745025329.98,0,0,40.0
1745025332.0,0,0,43.0
1745025333.98,0,0,51.0
1745025335.96,0,0,51.0
1745025337.98,0,0,49.5
1745025339.98,0,0,45.5
1745025341.98,0,0,39.5
1745025343.96,0,0,39.5
1745025345.98,0,0,53.5
1745025347.98,0,0,46.0
1745025349.98,0,0,40.5
1745025351.98,0,0,36.5
1745025353.95,0,0,36.5
1745025355.98,0,0,35.5
1745025357.98,0,0,39.5
1745025359.98,0,0,44.5
1745025361.98,0,0,38.0
1745025363.97,0,0,38.0
1745025365.98,0,0,55.5
1745025367.99,0,0,46.0
1745025369.98,0,0,49.0
1745025371.98,0,0,37.5
1745025373.96,0,0,37.5
1745025375.98,0,0,39.0
1745025377.98,0,0,54.0
1745025379.98,0,0,46.5
1745025381.96,0,0,46.5
1745025383.98,0,0,54.0
1745025385.98,0,0,40.5
1745025387.99,0,0,53.0
1745025389.98,0,0,43.5
1745025391.96,0,0,43.5
1745025393.98,0,0,47.5
1745025395.98,0,0,41.0
1745025397.98,0,0,41.0
1745025399.98,0,0,43.5
1745025401.96,0,0,43.5
1745025403.99,0,0,43.5
1745025405.98,0,0,48.5
1745025407.98,0,0,42.5
1745025409.95,0,0,42.5
1745025411.98,0,0,54.5
1745025413.99,0,0,50.5
1745025415.98,0,0,41.5
1745025417.98,0,0,45.5
1745025419.96,0,0,45.5
1745025421.98,0,0,54.0
1745025423.98,0,0,49.0
1745025425.98,0,0,53.5
1745025427.98,0,0,48.5
1745025429.95,0,0,48.5
1745025431.98,0,0,43.5
1745025433.98,0,0,49.5
1745025435.98,0,0,52.0
1745025437.96,0,0,52.0
1745025439.98,0,0,46.0
1745025441.98,0,0,49.5
1745025443.98,0,0,36.0
1745025445.98,0,0,40.5
1745025447.96,0,0,40.5
1745025449.99,0,0,54.0
1745025451.98,0,0,49.5
1745025453.98,0,0,43.0
1745025456.04,0,0,44.0
1745025457.96,0,0,44.0
1745025459.99,0,0,42.0
1745025461.98,0,0,47.5
1745025463.98,0,0,51.5
1745025465.98,0,0,39.5
1745025467.96,0,0,39.5
1745025469.98,0,0,44.0
1745025472.01,0,0,40.0
1745025473.98,0,0,41.0
1745025476.0,0,0,39.0
1745025477.96,0,0,39.0
1745025479.98,0,0,41.5
1745025481.98,0,0,45.0
1745025483.98,0,0,41.0
1745025485.96,0,0,41.0
1745025487.98,0,0,44.5
1745025489.98,0,0,49.0
1745025491.98,0,0,41.5
1745025493.98,0,0,45.5
1745025495.96,0,0,45.5
1745025497.98,0,0,39.5
1745025499.98,0,0,46.5
1745025501.98,0,0,52.0
1745025503.98,0,0,42.0
1745025505.96,0,0,42.0
1745025507.98,0,0,44.0
1745025509.98,0,0,45.5
1745025511.98,0,0,40.0
1745025513.96,0,0,40.0
1745025515.99,0,0,45.5
1745025517.98,0,0,53.5
1745025519.98,0,0,46.5
1745025521.98,0,0,45.0
1745025523.98,0,0,45.0
1745025525.98,0,0,44.0
1745025527.98,0,0,43.5
1745025529.98,0,0,41.0
1745025531.96,0,0,41.0
1745025533.98,0,0,46.5
1745025535.98,0,0,35.5
1745025537.98,0,0,53.0
1745025539.98,0,0,44.5
1745025541.97,0,0,44.5
1745025543.98,0,0,45.5
1745025545.98,0,0,49.5
1745025547.98,0,0,47.0
1745025549.98,0,0,50.0
1745025551.96,0,0,50.0
1745025553.98,0,0,43.0
1745025555.98,0,0,54.0
1745025557.98,0,0,47.0
1745025559.95,0,0,47.0
1745025561.98,0,0,48.5
1745025563.98,0,0,43.5
1745025565.98,0,0,50.5
1745025567.98,0,0,47.0
1745025569.96,0,0,47.0
1745025571.98,0,0,49.0
1745025573.98,0,0,50.0
1745025575.98,0,0,43.0
1745025577.98,0,0,45.0
1745025579.97,0,0,45.0
1745025581.98,0,0,41.5
1745025583.98,0,0,46.0
1745025585.98,0,0,48.5
1745025587.99,0,0,44.5
1745025589.96,0,0,44.5
1745025591.98,0,0,35.0
1745025593.98,0,0,46.0
1745025595.99,0,0,42.5
1745025597.96,0,0,42.5
1745025599.98,0,0,39.5
1745025601.98,0,0,43.0
1745025603.98,0,0,33.5
1745025606.02,0,0,49.0
1745025607.96,0,0,49.0
1745025609.98,0,0,45.5
1745025611.98,0,0,45.0
1745025613.99,0,0,50.0
1745025615.98,0,0,47.0
1745025617.96,0,0,47.0
1745025619.98,0,0,40.0
1745025622.02,0,0,48.0
1745025623.99,0,0,43.5
1745025625.98,0,0,46.0
1745025627.96,0,0,46.0
1745025629.98,0,0,46.5
1745025631.98,0,0,49.5
1745025633.98,0,0,42.5
1745025635.98,0,0,46.5
1745025637.97,0,0,46.5
1745025639.98,0,0,46.0
1745025641.98,0,0,38.5
1745025644.0,0,0,34.0
1745025645.97,0,0,34.0
1745025647.98,0,0,41.5
1745025649.98,0,0,47.5
1745025651.98,0,0,47.5
1745025654.0,0,0,50.0
1745025655.96,0,0,50.0
1745025657.98,0,0,46.5
1745025659.98,0,0,47.0
1745025661.98,0,0,45.0
1745025663.99,0,0,54.5
1745025665.97,0,0,54.5
1745025667.98,0,0,50.0
1745025669.99,0,0,43.0
1745025671.98,0,0,37.0
1745025673.96,0,0,37.0
1745025675.98,0,0,43.0
1745025677.98,0,0,44.5
1745025679.98,0,0,53.5
1745025681.98,0,0,44.0
1745025683.97,0,0,44.0
1745025685.98,0,0,41.0
1745025687.98,0,0,39.0
1745025689.98,0,0,49.5
1745025691.98,0,0,41.5
1745025693.96,0,0,41.5
1745025695.98,0,0,41.5
1745025697.98,0,0,55.5
1745025699.98,0,0,48.0
1745025701.96,0,0,48.0
1745025703.98,0,0,48.0
1745025705.98,0,0,39.0
1745025707.98,0,0,42.5
1745025709.98,0,0,44.0
1745025711.95,0,0,44.0
1745025713.98,0,0,43.5
1745025715.99,0,0,50.0
1745025717.98,0,0,47.5
1745025719.98,0,0,46.5
1745025721.96,0,0,46.5
1745025723.98,0,0,47.5
1745025725.99,0,0,39.5
1745025727.98,0,0,44.5
1745025729.98,0,0,42.0
1745025731.97,0,0,42.0
1745025733.98,0,0,40.5
1745025735.99,0,0,44.0
1745025737.98,0,0,48.0
1745025740.02,0,0,45.5
1745025741.96,0,0,45.5
1745025743.98,0,0,51.0
1745025745.98,0,0,48.0
1745025747.98,0,0,49.5
1745025749.96,0,0,49.5
1745025751.98,0,0,51.0
1745025753.98,0,0,49.0
1745025756.0,0,0,44.5
1745025757.98,0,0,42.5
1745025759.98,0,0,42.5
1745025762.02,0,0,50.5
1745025763.98,0,0,58.0
1745025765.98,0,0,46.5
1745025767.96,0,0,46.5
1745025769.98,0,0,43.0
1745025771.98,0,0,40.5
1745025773.98,0,0,33.5
1745025775.99,0,0,47.0
1745025777.96,0,0,47.0
1745025779.98,0,0,38.5
1745025781.98,0,0,45.0
1745025783.98,0,0,53.5
1745025785.98,0,0,50.5
1745025787.96,0,0,50.5
1745025789.98,0,0,33.0
1745025791.98,0,0,42.0
1745025793.98,0,0,48.5
1745025795.98,0,0,51.0
1745025797.98,0,0,51.0
1745025799.98,0,0,43.5
1745025801.98,0,0,48.0
1745025803.98,0,0,48.0
1745025805.96,0,0,48.0
1745025807.98,0,0,38.5
1745025809.98,0,0,60.0
1745025811.98,0,0,45.5
1745025813.98,0,0,49.5
1745025815.96,0,0,49.5
1745025817.98,0,0,50.5
1745025819.98,0,0,38.5
1745025821.98,0,0,47.5
1745025823.98,0,0,50.5
1745025825.97,0,0,50.5
1745025827.98,0,0,45.0
1745025829.98,0,0,43.5
1745025831.98,0,0,41.5
1745025833.96,0,0,41.5
1745025835.98,0,0,40.0
1745025838.0,0,0,55.5
1745025839.98,0,0,45.0
1745025841.98,0,0,39.0
1745025843.96,0,0,39.0
1745025845.98,0,0,46.5
1745025847.98,0,0,45.5
1745025849.98,0,0,47.5
1745025851.98,0,0,44.5
1745025853.97,0,0,44.5
1745025855.98,0,0,48.0
1745025857.98,0,0,46.5
1745025859.98,0,0,37.5
1745025861.96,0,0,37.5
1745025863.98,0,0,46.0
1745025865.98,0,0,43.5
1745025867.98,0,0,44.5
1745025869.98,0,0,54.5
1745025871.96,0,0,54.5
1745025873.99,0,0,53.0
1745025875.98,0,0,45.0
1745025877.98,0,0,43.0
1745025879.98,0,0,46.0
1745025881.96,0,0,46.0
1745025883.99,0,0,41.5
1745025885.98,0,0,38.5
1745025887.98,0,0,45.0
1745025889.97,0,0,45.0
1745025891.98,0,0,40.5
1745025893.98,0,0,47.0
1745025895.98,0,0,53.0
1745025897.98,0,0,46.5
1745025899.96,0,0,46.5
1745025901.98,0,0,40.0
1745025903.98,0,0,38.0
1745025906.03,0,0,39.0
1745025907.98,0,0,45.5
1745025909.96,0,0,45.5
1745025911.99,0,0,37.0
1745025913.99,0,0,45.0
1745025915.98,0,0,47.0
1745025917.98,0,0,45.5
1745025919.96,0,0,45.5
1745025921.98,0,0,41.5
1745025923.98,0,0,41.0
1745025925.98,0,0,40.5
1745025927.98,0,0,46.5
1745025929.98,0,0,46.5
1745025931.98,0,0,48.0
1745025933.98,0,0,48.0
1745025935.98,0,0,37.0
1745025937.96,0,0,37.0
1745025939.99,0,0,48.5
1745025941.98,0,0,45.5
1745025943.99,0,0,44.0
1745025945.98,0,0,45.5
1745025947.96,0,0,45.5
1745025949.98,0,0,44.5
1745025951.98,0,0,44.0
1745025953.98,0,0,37.5
1745025955.98,0,0,55.5
1745025957.97,0,0,55.5
1745025959.99,0,0,43.0
1745025961.98,0,0,46.5
1745025963.98,0,0,42.0
1745025965.98,0,0,41.0
1745025967.96,0,0,41.0
1745025969.98,0,0,52.5
1745025971.98,0,0,45.5
1745025973.98,0,0,39.0
1745025975.97,0,0,39.0
1745025977.98,0,0,41.0
1745025979.98,0,0,43.0
1745025981.98,0,0,47.0
1745025983.98,0,0,44.5
1745025985.97,0,0,44.5
1745025987.98,0,0,36.0
1745025989.99,0,0,51.5
1745025991.98,0,0,36.5
1745025993.98,0,0,45.5
1745025995.96,0,0,45.5
1745025997.98,0,0,42.0
1745025999.98,0,0,41.5
1745026001.98,0,0,46.0
1745026003.96,0,0,46.0
1745026005.99,0,0,49.0
1745026007.98,0,0,43.0
1745026009.98,0,0,48.5
1745026011.98,0,0,47.0
1745026013.97,0,0,47.0
1745026015.98,0,0,44.5
1745026017.98,0,0,41.0
1745026019.98,0,0,48.0
1745026021.98,0,0,45.5
1745026023.96,0,0,45.5
1745026025.98,0,0,53.0
1745026027.99,0,0,42.5
1745026029.98,0,0,44.0
1745026031.98,0,0,50.0
1745026033.96,0,0,50.0
1745026035.98,0,0,43.0
1745026037.98,0,0,42.5
1745026040.03,0,0,50.0
1745026041.98,0,0,41.0
1745026043.96,0,0,41.0
1745026045.98,0,0,46.0
1745026047.98,0,0,36.0
1745026049.98,0,0,42.0
1745026052.0,0,0,31.5
1745026053.96,0,0,31.5
1745026055.99,0,0,45.5
1745026057.98,0,0,42.0
1745026059.98,0,0,38.5
1745026061.96,0,0,38.5
1745026063.98,0,0,34.5
1745026065.98,0,0,42.0
1745026067.99,0,0,40.0
1745026069.98,0,0,48.5
1745026071.96,0,0,48.5
1745026073.98,0,0,37.5
1745026075.99,0,0,34.0
1745026077.99,0,0,38.5
1745026079.98,0,0,39.0
1745026081.97,0,0,39.0
1745026083.98,0,0,43.0
1745026085.98,0,0,57.0
1745026087.99,0,0,40.0
1745026089.96,0,0,40.0
1745026091.98,0,0,42.0
1745026093.98,0,0,39.5
1745026095.98,0,0,44.5
1745026097.98,0,0,48.5
1745026099.96,0,0,48.5
1745026101.98,0,0,48.0
1745026103.98,0,0,51.0
1745026105.98,0,0,40.0
1745026107.98,0,0,43.5
1745026109.95,0,0,43.5
1745026111.98,0,0,44.0
1745026113.98,0,0,45.5
1745026115.98,0,0,43.5
1745026117.96,0,0,43.5
1745026119.98,0,0,38.0
1745026121.98,0,0,41.0
1745026123.98,0,0,48.0
1745026125.98,0,0,37.5
1745026127.97,0,0,37.5
1745026129.98,0,0,35.5
1745026131.98,0,0,48.5
1745026133.98,0,0,44.5
1745026135.98,0,0,55.5
1745026137.98,0,0,55.5
1745026139.98,0,0,43.0
1745026141.98,0,0,45.5
1745026143.99,0,0,43.5
1745026145.96,0,0,43.5
1745026147.98,0,0,48.5
1745026149.98,0,0,37.0
1745026151.98,0,0,51.5
1745026153.99,0,0,38.5
1745026155.96,0,0,38.5
1745026157.98,0,0,42.0
1745026160.01,0,0,50.5
1745026161.98,0,0,43.5
1745026163.98,0,0,42.5
1745026165.97,0,0,42.5
1745026167.98,0,0,50.5
1745026169.98,0,0,36.0
1745026171.98,0,0,36.5
1745026173.98,0,0,61.0
1745026175.96,0,0,61.0
1745026177.98,0,0,42.5
1745026180.01,0,0,38.5
1745026181.98,0,0,44.5
1745026183.98,0,0,46.0
1745026185.96,0,0,46.0
1745026187.98,0,0,44.5
1745026189.98,0,0,50.5
1745026191.99,0,0,49.0
1745026193.98,0,0,41.5
1745026195.97,0,0,41.5
1745026197.98,0,0,38.5
1745026199.99,0,0,50.0
1745026201.98,0,0,42.5
1745026203.96,0,0,42.5
1745026205.98,0,0,43.0
1745026207.98,0,0,48.0
1745026210.0,0,0,37.0
1745026211.98,0,0,48.0
1745026213.96,0,0,48.0
1745026215.98,0,0,46.5
1745026217.98,0,0,46.5
1745026219.98,0,0,50.5
1745026221.98,0,0,55.0
1745026223.96,0,0,55.0
1745026225.98,0,0,43.0
1745026227.98,0,0,45.0
1745026229.98,0,0,46.5
1745026231.95,0,0,46.5
1745026233.98,0,0,49.0
1745026235.98,0,0,57.5
1745026237.98,0,0,40.5
1745026239.98,0,0,40.5
1745026241.97,0,0,40.5
1745026243.98,0,0,42.0
1745026245.98,0,0,55.5
1745026247.98,0,0,42.5
1745026249.98,0,0,53.0
1745026251.96,0,0,53.0
1745026253.98,0,0,44.0
1745026255.98,0,0,41.0
1745026257.98,0,0,36.5
1745026259.96,0,0,36.5
1745026261.98,0,0,51.0
1745026263.99,0,0,44.0
1745026265.98,0,0,46.5
1745026267.98,0,0,35.0
1745026269.96,0,0,35.0
1745026271.98,0,0,53.5
1745026273.98,0,0,36.0
1745026276.01,0,0,46.0
1745026277.98,0,0,46.0
1745026279.96,0,0,46.0
1745026281.98,0,0,53.0
1745026283.98,0,0,43.0
1745026285.98,0,0,44.0
1745026287.98,0,0,45.0
1745026289.96,0,0,45.0
1745026291.98,0,0,46.5
1745026293.98,0,0,49.5
1745026295.98,0,0,48.5
1745026297.96,0,0,48.5
1745026299.98,0,0,48.5
1745026302.01,0,0,56.0
1745026303.98,0,0,49.0
1745026305.98,0,0,58.0
1745026307.96,0,0,58.0
1745026309.98,0,0,46.5
1745026311.99,0,0,48.5
1745026313.98,0,0,41.0
1745026315.98,0,0,43.5
1745026317.96,0,0,43.5
1745026320.01,0,0,49.0
1745026321.98,0,0,50.5
1745026323.98,0,0,38.5
1745026325.98,0,0,43.5
1745026327.96,0,0,43.5
1745026329.98,0,0,44.0
1745026331.99,0,0,40.5
1745026333.98,0,0,41.0
1745026335.98,0,0,44.0
1745026337.96,0,0,44.0
1745026339.98,0,0,41.0
1745026341.98,0,0,47.5
1745026343.98,0,0,52.0
1745026345.96,0,0,52.0
1745026347.99,0,0,46.0
1745026349.98,0,0,44.5
1745026351.98,0,0,37.5
1745026353.98,0,0,46.5
1745026355.96,0,0,46.5
1745026358.0,0,0,47.5
1745026359.98,0,0,45.5
1745026361.98,0,0,46.5
1745026363.98,0,0,50.0
1745026365.96,0,0,50.0
1745026367.98,0,0,53.0
1745026369.98,0,0,47.5
1745026371.98,0,0,38.5
1745026373.96,0,0,38.5
1745026375.98,0,0,45.5
1745026377.98,0,0,56.5
1745026379.98,0,0,49.5
1745026381.98,0,0,53.0
1745026383.96,0,0,53.0
1745026385.98,0,0,43.5
1745026387.98,0,0,31.0
1745026389.98,0,0,42.5
1745026391.98,0,0,36.5
1745026393.96,0,0,36.5
1745026395.98,0,0,46.0
1745026397.98,0,0,50.5
