Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1743814690.32,0,0,37.0,1.0,1.0,1.0,24.18546875,43.760714516136424,1005.6711775993448,63.29081843499711,22586.5
1743814692.27,0,0,43.0,1.0,1.0,1.0,24.270039062499997,43.5485626591742,1005.6662760633978,63.33187598901898,30505.5
1743814694.3,0,0,51.5,0.5,1.0,1.0,24.33166015625,43.35861762743511,1005.6663363718283,63.331370827698,37974.0
1743814696.31,0,0,51.5,0.5,1.0,1.0,24.381171875,43.185924020394225,1005.6601718110687,63.383008389906095,44849.0
1743814698.31,0,0,42.5,0.0,1.0,1.0,24.42013671875,43.02753743791866,1005.6484146721793,63.481492738973174,50729.0
1743814700.27,0,0,42.5,0.0,1.0,1.0,24.4505078125,42.86831257782457,1005.638660122027,63.563203079860955,55887.0
1743814702.3,0,0,38.0,0.0,1.0,1.0,24.476484375,42.75471137815172,1005.6338395903872,63.60358312019282,60759.5
1743814704.25,0,0,38.0,0.0,1.0,1.0,24.4950390625,42.65259820150507,1005.6355825219925,63.58898310838693,65073.5
1743814706.31,0,0,35.0,0.0,1.0,1.0,24.51388671875,42.56282648757289,1005.6341496409875,63.60098592446084,68983.0
1743814708.27,0,0,32.0,0.0,1.0,1.0,24.5333203125,42.47928506229504,1005.6345382792668,63.5977304101588,72911.0
1743814710.3,0,0,38.0,0.0,0.0,0.0,24.55119140625,42.41702394327013,1005.6352090321734,63.59211171938895,75954.0
1743814712.27,0,0,40.0,0.0,0.0,0.0,24.5680859375,42.36079245512473,1005.6388934587121,63.5612484675779,79182.0
1743814714.28,0,0,40.0,0.0,0.5,0.5,24.5825390625,42.298186418224724,1005.6442124394645,63.5166932274048,81968.5
1743814716.29,0,0,38.5,0.0,0.5,0.5,24.594257812499997,42.244466738711566,1005.6488927421399,63.477488126694645,84704.0
1743814718.32,0,0,45.5,0.0,1.0,1.0,24.6067578125,42.20001841751949,1005.6466197188679,63.49652844692969,86945.0
1743814720.24,0,0,41.0,0.0,1.0,1.0,24.6067578125,42.20001841751949,1005.6466197188679,63.49652844692969,86945.0
1743814722.27,0,0,47.5,0.0,1.0,1.0,24.61388671875,42.1397042085122,1005.6314176770845,63.62387078522269,89499.0
1743814724.28,0,0,47.5,0.0,1.0,1.0,24.6200390625,42.097625744766226,1005.634668633086,63.596638520654615,91304.0
1743814726.3,0,0,47.0,0.0,1.0,1.0,24.63361328125,42.08692440316541,1005.6531422491257,63.4418917831963,93082.0
1743814728.29,0,0,35.5,0.0,1.0,1.0,24.640546875,42.05410768480261,1005.6639700135496,63.35119267440818,94925.0
1743814730.27,0,0,37.0,0.0,1.0,1.0,24.64181640625,41.98403089991434,1005.6804829526279,63.21287290598125,95037.5
1743814732.29,0,0,37.0,0.5,1.0,1.0,24.64875,41.932922487056004,1005.6795048065655,63.221066241193256,96766.0
1743814734.28,0,0,32.5,0.5,1.0,1.0,24.655390625000003,41.87569463039584,1005.6780689412992,63.233093671042525,98415.0
1743814736.33,0,0,42.0,0.5,0.5,0.5,24.658222656249997,41.81501415793062,1005.6743179854448,63.26451323582223,99555.0
1743814738.28,0,0,32.5,0.5,0.5,0.5,24.6610546875,41.76349914963143,1005.6678424258698,63.31875543192025,100482.0
1743814740.3,0,0,31.5,0.0,0.0,0.0,24.67052734375,41.74930963095801,1005.6599301883081,63.385032370598054,101269.5
1743814742.26,0,0,31.5,0.0,0.0,0.0,24.68966796875,41.736193488721426,1005.6534910449179,63.4389700908433,102384.0
1743814744.3,0,0,43.5,0.5,0.5,0.5,24.7118359375,41.711223431151424,1005.6608595352047,63.377247549227576,103300.0
1743814746.28,0,0,36.0,0.5,0.5,0.5,24.72697265625,41.685476288312145,1005.6663300244355,63.33142398910096,104232.5
1743814748.3,0,0,41.0,1.0,1.0,1.0,24.74171875,41.65054846942476,1005.6648317880083,63.343974069720545,105181.0
1743814750.27,0,0,40.5,1.0,1.0,1.0,24.7426953125,41.63237824413599,1005.6699897686327,63.300768289326655,106282.0
1743814752.31,0,0,40.5,0.0,0.0,0.0,24.7425,41.60189765345587,1005.6660516433299,63.333755840292795,107475.5
1743814754.28,0,0,29.0,0.0,0.0,0.0,24.738203125,41.55269957582834,1005.6575258118323,63.40517258469055,108943.5
1743814756.32,0,0,40.5,0.0,0.0,0.0,24.73380859375,41.52785713937888,1005.6515723660721,63.45504208074582,113424.0
1743814758.28,0,0,43.0,0.0,0.0,0.0,24.7180859375,41.44395065885272,1005.6279309511784,63.653078803430645,120517.5
1743814760.29,0,0,43.0,0.0,0.0,0.0,24.724921875,41.26832729383058,1005.5877418908474,63.98973728112168,125290.5
1743814762.27,0,0,36.5,0.0,0.0,0.0,24.743769531250003,41.060814453189614,1005.5399650622564,64.38997226121225,129297.0
1743814764.3,0,0,38.0,0.0,0.0,0.0,24.76701171875,40.83280417592357,1005.4745197665877,64.93824417078258,132633.0
1743814766.26,0,0,39.5,0.0,0.0,0.0,24.76701171875,40.83280417592357,1005.4745197665877,64.93824417078258,132633.0
1743814768.3,0,0,39.0,0.0,0.0,0.0,24.78576171875,40.60763557683825,1005.4075057061718,65.49968846731312,134434.5
1743814770.27,0,0,39.0,0.0,0.0,0.0,24.79826171875,40.38813469250282,1005.3561654893231,65.92983678625765,136459.0
1743814772.31,0,0,31.0,1.0,1.0,1.0,24.8032421875,40.20132907552173,1005.3167041647741,66.26047155893053,137975.5
1743814774.27,0,0,34.0,1.0,1.0,1.0,24.81291015625,40.05445945249768,1005.2763824697431,66.59832695729223,139122.0
1743814776.31,0,0,35.5,1.0,2.0,2.0,24.822382812500003,39.91975300652966,1005.2230369740726,67.04532433178969,140167.5
1743814778.28,0,0,38.5,1.0,2.0,2.0,24.8333203125,39.81544141476016,1005.1747007075878,67.45036447728936,142137.0
1743814780.34,0,0,38.5,1.0,2.0,2.0,24.842402343750003,39.70196578237973,1005.1316428542384,67.81118642221836,142857.0
1743814782.27,0,0,43.5,1.0,2.0,2.0,24.85685546875,39.60117124470162,1005.1024145542053,68.05612532766368,143841.0
