Time,Latitude,Longitude,counts
1745022068.21,0,0,93.0
1745022070.21,0,0,99.0
1745022072.21,0,0,90.5
1745022074.19,0,0,90.5
1745022076.21,0,0,93.5
1745022078.2,0,0,97.0
1745022080.22,0,0,96.0
1745022082.21,0,0,111.0
1745022084.19,0,0,111.0
1745022086.21,0,0,103.0
1745022088.2,0,0,100.0
1745022090.23,0,0,92.0
1745022092.21,0,0,103.5
1745022094.19,0,0,103.5
1745022096.21,0,0,94.0
1745022098.21,0,0,102.5
1745022100.21,0,0,109.5
1745022102.2,0,0,94.5
1745022104.18,0,0,94.5
1745022106.22,0,0,100.0
1745022108.21,0,0,101.5
1745022110.21,0,0,98.0
1745022112.18,0,0,98.0
1745022114.21,0,0,103.5
1745022116.21,0,0,95.0
1745022118.21,0,0,97.5
1745022120.21,0,0,87.5
1745022122.18,0,0,87.5
1745022124.21,0,0,100.5
1745022126.21,0,0,101.0
1745022128.21,0,0,99.5
1745022130.2,0,0,84.0
1745022132.18,0,0,84.0
1745022134.21,0,0,103.5
1745022136.21,0,0,93.5
1745022138.2,0,0,90.0
1745022140.18,0,0,90.0
1745022142.21,0,0,83.0
1745022144.2,0,0,97.0
1745022146.21,0,0,103.0
1745022148.2,0,0,104.0
1745022150.18,0,0,104.0
1745022152.21,0,0,98.0
1745022154.2,0,0,98.0
1745022156.21,0,0,102.5
1745022158.21,0,0,94.0
1745022160.18,0,0,94.0
1745022162.21,0,0,106.5
1745022164.21,0,0,95.0
1745022166.21,0,0,99.0
1745022168.2,0,0,99.0
1745022170.21,0,0,102.0
1745022172.21,0,0,102.0
1745022174.21,0,0,96.0
1745022176.21,0,0,95.0
1745022178.19,0,0,95.0
1745022180.21,0,0,104.0
1745022182.2,0,0,86.0
1745022184.2,0,0,95.0
1745022186.2,0,0,96.0
1745022188.18,0,0,96.0
1745022190.21,0,0,90.0
1745022192.23,0,0,91.5
1745022194.21,0,0,106.0
1745022196.21,0,0,101.0
1745022198.18,0,0,101.0
1745022200.21,0,0,112.0
1745022202.2,0,0,94.5
1745022204.2,0,0,95.0
1745022206.2,0,0,92.0
1745022208.2,0,0,92.0
1745022210.2,0,0,105.5
1745022212.21,0,0,97.5
1745022214.21,0,0,93.5
1745022216.18,0,0,93.5
1745022218.21,0,0,94.5
1745022220.21,0,0,82.0
1745022222.21,0,0,92.5
1745022224.2,0,0,100.0
1745022226.18,0,0,100.0
1745022228.21,0,0,91.5
1745022230.2,0,0,97.0
1745022232.21,0,0,101.0
1745022234.2,0,0,100.0
1745022236.18,0,0,100.0
1745022238.21,0,0,97.5
1745022240.21,0,0,84.0
1745022242.21,0,0,93.0
1745022244.19,0,0,93.0
1745022246.21,0,0,97.5
1745022248.21,0,0,103.0
1745022250.2,0,0,96.0
1745022252.2,0,0,94.5
1745022254.18,0,0,94.5
1745022256.21,0,0,83.5
1745022258.2,0,0,90.5
1745022260.2,0,0,97.0
1745022262.2,0,0,98.5
1745022264.19,0,0,98.5
1745022266.22,0,0,92.5
1745022268.21,0,0,109.0
1745022270.2,0,0,99.5
1745022272.19,0,0,99.5
1745022274.22,0,0,104.0
1745022276.2,0,0,92.0
1745022278.2,0,0,109.5
1745022280.2,0,0,91.0
1745022282.19,0,0,91.0
1745022284.21,0,0,101.5
1745022286.2,0,0,101.5
1745022288.21,0,0,115.0
1745022290.19,0,0,115.0
1745022292.2,0,0,94.5
1745022294.22,0,0,100.5
1745022296.21,0,0,94.5
1745022298.18,0,0,94.5
1745022300.2,0,0,102.0
1745022302.2,0,0,99.0
1745022304.21,0,0,108.5
1745022306.2,0,0,86.0
1745022308.19,0,0,86.0
1745022310.21,0,0,98.5
1745022312.21,0,0,92.5
1745022314.21,0,0,96.0
1745022316.21,0,0,98.5
1745022318.18,0,0,98.5
1745022320.2,0,0,101.0
1745022322.2,0,0,90.5
1745022324.21,0,0,104.5
1745022326.18,0,0,104.5
1745022328.2,0,0,100.0
1745022330.2,0,0,91.5
1745022332.2,0,0,91.0
1745022334.21,0,0,104.0
1745022336.19,0,0,104.0
1745022338.2,0,0,90.5
1745022340.21,0,0,96.5
1745022342.2,0,0,96.0
1745022344.21,0,0,98.0
1745022346.19,0,0,98.0
1745022348.2,0,0,91.0
1745022350.22,0,0,103.5
1745022352.21,0,0,93.0
1745022354.21,0,0,110.5
1745022356.18,0,0,110.5
1745022358.21,0,0,104.0
1745022360.23,0,0,101.5
1745022362.2,0,0,96.5
1745022364.18,0,0,96.5
1745022366.21,0,0,94.5
1745022368.21,0,0,89.5
1745022370.22,0,0,100.0
1745022372.21,0,0,107.0
1745022374.18,0,0,107.0
1745022376.21,0,0,109.0
1745022378.2,0,0,100.0
1745022380.23,0,0,94.0
1745022382.18,0,0,94.0
1745022384.2,0,0,97.0
1745022386.21,0,0,82.5
1745022388.2,0,0,106.5
1745022390.19,0,0,106.5
1745022392.2,0,0,97.0
1745022394.21,0,0,100.5
1745022396.22,0,0,105.0
1745022398.21,0,0,104.5
1745022400.18,0,0,104.5
1745022402.2,0,0,95.0
1745022404.2,0,0,117.5
1745022406.21,0,0,102.5
1745022408.18,0,0,102.5
1745022410.2,0,0,91.5
1745022412.21,0,0,112.5
1745022414.21,0,0,101.5
1745022416.22,0,0,101.0
1745022418.18,0,0,101.0
1745022420.2,0,0,102.5
1745022422.2,0,0,92.5
1745022424.2,0,0,91.0
1745022426.2,0,0,91.0
1745022428.21,0,0,85.0
1745022430.2,0,0,79.5
1745022432.2,0,0,91.0
1745022434.2,0,0,96.5
1745022436.19,0,0,96.5
1745022438.21,0,0,93.5
1745022440.2,0,0,103.0
1745022442.2,0,0,99.0
1745022444.21,0,0,96.5
1745022446.19,0,0,96.5
1745022448.21,0,0,96.0
1745022450.2,0,0,93.0
1745022452.2,0,0,102.0
1745022454.18,0,0,102.0
1745022456.21,0,0,99.5
1745022458.2,0,0,94.5
1745022460.2,0,0,91.5
1745022462.21,0,0,92.5
1745022464.18,0,0,92.5
1745022466.21,0,0,98.0
1745022468.2,0,0,101.0
1745022470.2,0,0,99.5
1745022472.23,0,0,90.5
1745022474.19,0,0,90.5
1745022476.21,0,0,98.0
1745022478.2,0,0,99.5
1745022480.21,0,0,93.0
1745022482.21,0,0,98.0
1745022484.18,0,0,98.0
1745022486.2,0,0,93.0
1745022488.2,0,0,97.5
1745022490.21,0,0,95.0
1745022492.2,0,0,95.0
1745022494.2,0,0,105.5
1745022496.2,0,0,91.5
1745022498.2,0,0,107.0
1745022500.2,0,0,115.5
1745022502.18,0,0,115.5
1745022504.2,0,0,100.5
1745022506.2,0,0,101.5
1745022508.21,0,0,108.0
1745022510.24,0,0,103.0
1745022512.19,0,0,103.0
1745022514.21,0,0,98.5
1745022516.2,0,0,88.0
1745022518.2,0,0,106.5
1745022520.21,0,0,98.5
1745022522.19,0,0,98.5
1745022524.2,0,0,107.5
1745022526.2,0,0,108.5
1745022528.2,0,0,95.0
1745022530.21,0,0,93.5
1745022532.18,0,0,93.5
1745022534.21,0,0,94.5
1745022536.2,0,0,108.0
1745022538.2,0,0,103.0
1745022540.19,0,0,103.0
1745022542.24,0,0,103.5
1745022544.21,0,0,95.0
1745022546.2,0,0,96.5
1745022548.2,0,0,104.5
1745022550.18,0,0,104.5
1745022552.22,0,0,104.5
1745022554.21,0,0,111.0
1745022556.2,0,0,98.5
1745022558.23,0,0,104.5
1745022560.19,0,0,104.5
1745022562.2,0,0,99.5
1745022564.2,0,0,102.5
1745022566.2,0,0,104.5
1745022568.21,0,0,104.5
1745022570.2,0,0,90.0
1745022572.21,0,0,110.0
1745022574.21,0,0,91.0
1745022576.21,0,0,100.5
1745022578.19,0,0,100.5
1745022580.21,0,0,101.5
1745022582.2,0,0,97.0
1745022584.2,0,0,109.5
1745022586.21,0,0,99.0
1745022588.2,0,0,99.0
1745022590.2,0,0,101.0
1745022592.2,0,0,99.0
1745022594.21,0,0,101.0
1745022596.2,0,0,112.0
1745022598.18,0,0,112.0
1745022600.2,0,0,103.0
1745022602.2,0,0,105.0
1745022604.2,0,0,107.0
1745022606.18,0,0,107.0
1745022608.21,0,0,102.5
1745022610.2,0,0,121.5
1745022612.21,0,0,103.5
1745022614.22,0,0,98.5
1745022616.19,0,0,98.5
1745022618.21,0,0,110.5
1745022620.21,0,0,111.5
1745022622.2,0,0,104.0
1745022624.21,0,0,116.0
1745022626.18,0,0,116.0
1745022628.21,0,0,94.5
1745022630.21,0,0,88.5
1745022632.21,0,0,94.0
1745022634.18,0,0,94.0
1745022636.2,0,0,101.0
1745022638.2,0,0,99.5
1745022640.2,0,0,95.0
1745022642.2,0,0,117.0
1745022644.19,0,0,117.0
1745022646.21,0,0,106.0
1745022648.2,0,0,106.5
1745022650.2,0,0,105.0
1745022652.2,0,0,93.5
1745022654.19,0,0,93.5
1745022656.21,0,0,108.0
1745022658.21,0,0,103.0
1745022660.21,0,0,107.0
1745022662.2,0,0,107.0
1745022664.22,0,0,92.5
1745022666.21,0,0,100.0
1745022668.2,0,0,98.5
1745022670.2,0,0,105.0
1745022672.18,0,0,105.0
1745022674.21,0,0,93.5
1745022676.21,0,0,106.0
1745022678.21,0,0,93.5
1745022680.21,0,0,93.0
1745022682.18,0,0,93.0
1745022684.2,0,0,105.5
1745022686.2,0,0,88.0
1745022688.2,0,0,88.5
1745022690.24,0,0,113.0
1745022692.18,0,0,113.0
1745022694.2,0,0,103.5
1745022696.21,0,0,109.0
1745022698.21,0,0,97.0
1745022700.21,0,0,97.0
1745022702.21,0,0,101.5
1745022704.21,0,0,100.5
1745022706.21,0,0,97.0
1745022708.2,0,0,102.0
1745022710.18,0,0,102.0
1745022712.21,0,0,105.5
1745022714.21,0,0,96.5
1745022716.2,0,0,110.0
1745022718.21,0,0,99.5
1745022720.18,0,0,99.5
1745022722.21,0,0,108.0
1745022724.22,0,0,94.0
1745022726.21,0,0,86.5
1745022728.2,0,0,99.5
1745022730.18,0,0,99.5
1745022732.2,0,0,103.5
1745022734.21,0,0,97.5
1745022736.21,0,0,112.5
1745022738.18,0,0,112.5
1745022740.21,0,0,104.5
1745022742.2,0,0,105.5
1745022744.22,0,0,90.5
1745022746.21,0,0,99.5
1745022748.18,0,0,99.5
1745022750.2,0,0,91.5
1745022752.2,0,0,106.0
1745022754.22,0,0,85.5
1745022756.21,0,0,96.5
1745022758.2,0,0,96.5
1745022760.21,0,0,97.0
1745022762.2,0,0,90.0
1745022764.22,0,0,97.0
1745022766.18,0,0,97.0
1745022768.2,0,0,95.5
1745022770.21,0,0,99.5
1745022772.21,0,0,90.5
1745022774.22,0,0,102.5
1745022776.19,0,0,102.5
1745022778.21,0,0,90.0
1745022780.21,0,0,93.5
1745022782.2,0,0,99.5
1745022784.21,0,0,90.0
1745022786.19,0,0,90.0
1745022788.2,0,0,106.0
1745022790.2,0,0,105.0
1745022792.2,0,0,100.0
1745022794.2,0,0,100.0
1745022796.2,0,0,91.5
1745022798.2,0,0,97.5
1745022800.2,0,0,105.5
1745022802.2,0,0,101.5
1745022804.19,0,0,101.5
1745022806.21,0,0,108.5
1745022808.2,0,0,104.5
1745022810.21,0,0,98.0
1745022812.21,0,0,106.5
1745022814.19,0,0,106.5
1745022816.21,0,0,94.0
1745022818.2,0,0,100.5
1745022820.2,0,0,97.0
1745022822.18,0,0,97.0
1745022824.23,0,0,101.0
1745022826.21,0,0,99.5
1745022828.2,0,0,105.0
1745022830.2,0,0,90.5
1745022832.18,0,0,90.5
1745022834.21,0,0,98.0
1745022836.21,0,0,99.5
1745022838.21,0,0,99.0
1745022840.21,0,0,94.0
1745022842.19,0,0,94.0
1745022844.21,0,0,102.0
1745022846.21,0,0,99.0
1745022848.21,0,0,105.5
1745022850.18,0,0,105.5
1745022852.21,0,0,102.5
1745022854.2,0,0,93.5
1745022856.21,0,0,101.5
1745022858.2,0,0,101.5
1745022860.19,0,0,101.5
1745022862.21,0,0,107.0
1745022864.2,0,0,98.5
1745022866.21,0,0,91.0
1745022868.2,0,0,99.0
1745022870.19,0,0,99.0
1745022872.21,0,0,87.0
1745022874.2,0,0,98.5
1745022876.25,0,0,83.5
1745022878.19,0,0,83.5
1745022880.22,0,0,111.0
1745022882.21,0,0,100.5
1745022884.21,0,0,98.0
1745022886.2,0,0,100.0
1745022888.18,0,0,100.0
1745022890.23,0,0,93.5
1745022892.24,0,0,94.0
1745022894.2,0,0,100.5
1745022896.21,0,0,97.5
1745022898.18,0,0,97.5
1745022900.21,0,0,90.0
1745022902.2,0,0,100.5
1745022904.21,0,0,101.0
1745022906.21,0,0,105.5
1745022908.18,0,0,105.5
1745022910.22,0,0,103.0
1745022912.2,0,0,99.0
1745022914.21,0,0,98.0
