Time,Latitude,Longitude,counts
1745023585.82,0,0,478.0
1745023587.83,0,0,437.0
1745023589.83,0,0,442.0
1745023591.84,0,0,441.0
1745023593.83,0,0,436.5
1745023595.82,0,0,436.5
1745023597.83,0,0,422.5
1745023599.83,0,0,426.5
1745023601.84,0,0,425.0
1745023603.81,0,0,425.0
1745023605.83,0,0,436.0
1745023607.85,0,0,426.0
1745023609.83,0,0,451.0
1745023611.83,0,0,434.0
1745023613.81,0,0,434.0
1745023615.83,0,0,455.5
1745023617.84,0,0,449.5
1745023619.83,0,0,446.0
1745023621.83,0,0,443.0
1745023623.81,0,0,443.0
1745023625.83,0,0,413.5
1745023627.83,0,0,413.0
1745023629.83,0,0,450.0
1745023631.81,0,0,450.0
1745023633.83,0,0,426.0
1745023635.83,0,0,443.5
1745023637.85,0,0,441.0
1745023639.83,0,0,424.0
1745023641.81,0,0,424.0
1745023643.83,0,0,438.0
1745023645.83,0,0,425.5
1745023647.84,0,0,434.0
1745023649.83,0,0,443.0
1745023651.81,0,0,443.0
1745023653.85,0,0,452.0
1745023655.83,0,0,464.0
1745023657.83,0,0,433.5
1745023659.81,0,0,433.5
1745023661.83,0,0,453.0
1745023663.85,0,0,443.0
1745023665.83,0,0,419.0
1745023667.83,0,0,403.5
1745023669.8,0,0,403.5
1745023671.83,0,0,427.5
1745023673.83,0,0,444.5
1745023675.83,0,0,444.5
1745023677.85,0,0,429.0
1745023679.81,0,0,429.0
1745023681.83,0,0,418.0
1745023683.84,0,0,462.0
1745023685.83,0,0,439.0
1745023687.81,0,0,439.0
1745023689.83,0,0,489.5
1745023691.83,0,0,407.5
1745023693.88,0,0,412.5
1745023695.83,0,0,428.5
1745023697.81,0,0,428.5
1745023699.87,0,0,451.5
1745023701.83,0,0,437.5
1745023703.84,0,0,412.0
1745023705.83,0,0,416.5
1745023707.81,0,0,416.5
1745023709.83,0,0,438.0
1745023711.83,0,0,434.5
1745023713.83,0,0,393.0
1745023715.84,0,0,424.5
1745023717.82,0,0,424.5
1745023719.83,0,0,434.0
1745023721.83,0,0,419.0
1745023723.83,0,0,414.5
1745023725.81,0,0,414.5
1745023727.83,0,0,410.0
1745023729.84,0,0,425.0
1745023731.83,0,0,423.0
1745023733.83,0,0,427.0
1745023735.81,0,0,427.0
1745023737.83,0,0,403.0
1745023739.84,0,0,441.5
1745023741.83,0,0,415.5
1745023743.83,0,0,426.5
1745023745.82,0,0,426.5
1745023747.83,0,0,422.5
1745023749.83,0,0,440.0
1745023751.83,0,0,453.5
1745023753.83,0,0,460.5
1745023755.82,0,0,460.5
1745023757.83,0,0,417.5
1745023759.83,0,0,422.5
1745023761.83,0,0,423.5
1745023763.83,0,0,423.5
1745023765.83,0,0,429.5
1745023767.83,0,0,415.5
1745023769.83,0,0,448.0
1745023771.83,0,0,411.0
1745023773.81,0,0,411.0
1745023775.83,0,0,423.5
1745023777.83,0,0,427.5
1745023779.83,0,0,434.0
1745023781.84,0,0,421.5
1745023783.81,0,0,421.5
1745023785.83,0,0,441.0
1745023787.83,0,0,392.5
1745023789.83,0,0,429.0
1745023791.81,0,0,429.0
1745023793.83,0,0,413.5
1745023795.83,0,0,449.5
1745023797.83,0,0,432.0
1745023799.83,0,0,439.0
1745023801.81,0,0,439.0
1745023803.83,0,0,442.0
1745023805.83,0,0,434.0
1745023807.83,0,0,400.0
1745023809.83,0,0,441.0
1745023811.81,0,0,441.0
1745023813.83,0,0,424.0
1745023815.83,0,0,441.0
1745023817.83,0,0,426.5
1745023819.81,0,0,426.5
1745023821.83,0,0,446.5
1745023823.83,0,0,435.5
1745023825.83,0,0,469.5
1745023827.83,0,0,428.0
1745023829.81,0,0,428.0
1745023831.83,0,0,427.5
1745023833.83,0,0,430.0
1745023835.83,0,0,429.5
1745023837.87,0,0,428.0
1745023839.81,0,0,428.0
1745023841.83,0,0,440.0
1745023843.83,0,0,428.5
1745023845.83,0,0,433.0
1745023847.82,0,0,433.0
1745023849.83,0,0,506.0
1745023851.84,0,0,445.0
1745023853.83,0,0,415.5
1745023855.81,0,0,415.5
1745023857.83,0,0,432.5
1745023859.83,0,0,423.0
1745023861.84,0,0,418.0
1745023863.83,0,0,442.0
1745023865.81,0,0,442.0
1745023867.83,0,0,414.5
1745023869.83,0,0,439.0
1745023871.84,0,0,425.0
1745023873.83,0,0,432.5
1745023875.81,0,0,432.5
1745023877.83,0,0,447.0
1745023879.83,0,0,499.5
1745023881.83,0,0,437.5
1745023883.81,0,0,437.5
1745023885.83,0,0,435.0
1745023887.84,0,0,427.5
1745023889.83,0,0,459.0
1745023891.81,0,0,459.0
1745023893.83,0,0,461.5
1745023895.83,0,0,412.5
1745023897.85,0,0,440.0
1745023899.83,0,0,415.0
1745023901.81,0,0,415.0
1745023903.83,0,0,433.5
1745023905.83,0,0,435.0
1745023907.83,0,0,455.5
1745023909.83,0,0,421.5
1745023911.81,0,0,421.5
1745023913.83,0,0,442.5
1745023915.83,0,0,437.5
1745023917.83,0,0,448.5
1745023919.81,0,0,448.5
1745023921.83,0,0,428.0
1745023923.85,0,0,422.0
1745023925.83,0,0,416.5
1745023927.83,0,0,436.5
1745023929.83,0,0,436.5
1745023931.83,0,0,421.0
1745023933.83,0,0,432.5
1745023935.83,0,0,437.0
1745023937.83,0,0,428.5
1745023939.81,0,0,428.5
1745023941.83,0,0,416.5
1745023943.84,0,0,458.5
1745023945.83,0,0,435.0
1745023947.83,0,0,410.5
1745023949.81,0,0,410.5
1745023951.83,0,0,430.0
1745023953.86,0,0,446.5
1745023955.83,0,0,424.5
1745023957.82,0,0,424.5
1745023959.83,0,0,441.5
1745023961.83,0,0,453.0
1745023963.84,0,0,444.5
1745023965.83,0,0,430.5
1745023967.8,0,0,430.5
1745023969.83,0,0,428.5
1745023971.83,0,0,419.5
1745023973.83,0,0,449.5
1745023975.81,0,0,449.5
1745023977.83,0,0,440.5
1745023979.85,0,0,449.5
1745023981.83,0,0,444.0
1745023983.83,0,0,441.0
1745023985.84,0,0,441.0
1745023987.83,0,0,441.5
1745023989.83,0,0,447.5
1745023991.83,0,0,411.0
1745023993.83,0,0,431.0
1745023995.83,0,0,431.0
1745023997.83,0,0,434.5
1745023999.84,0,0,449.0
1745024001.83,0,0,452.0
1745024003.83,0,0,433.0
1745024005.84,0,0,433.0
1745024007.83,0,0,438.0
1745024009.83,0,0,439.0
1745024011.87,0,0,440.5
1745024013.81,0,0,440.5
1745024015.83,0,0,446.5
1745024017.83,0,0,437.5
1745024019.83,0,0,431.0
1745024021.83,0,0,410.5
1745024023.81,0,0,410.5
1745024025.84,0,0,420.5
1745024027.83,0,0,425.5
1745024029.83,0,0,409.5
1745024031.83,0,0,412.5
1745024033.81,0,0,412.5
1745024035.84,0,0,421.5
1745024037.83,0,0,435.0
1745024039.83,0,0,435.5
1745024041.83,0,0,407.5
1745024043.81,0,0,407.5
1745024045.83,0,0,418.5
1745024047.83,0,0,416.5
1745024049.84,0,0,430.0
1745024051.83,0,0,442.0
1745024053.81,0,0,442.0
1745024055.83,0,0,427.0
1745024057.83,0,0,463.0
1745024059.83,0,0,418.0
1745024061.81,0,0,418.0
1745024063.83,0,0,454.0
1745024065.83,0,0,451.5
1745024067.83,0,0,441.5
1745024069.83,0,0,442.5
1745024071.82,0,0,442.5
1745024073.83,0,0,441.0
1745024075.83,0,0,432.0
1745024077.83,0,0,415.0
1745024079.83,0,0,417.5
1745024081.81,0,0,417.5
1745024083.83,0,0,446.0
1745024085.83,0,0,419.5
1745024087.83,0,0,427.0
1745024089.81,0,0,427.0
1745024091.83,0,0,404.0
1745024093.83,0,0,436.5
1745024095.83,0,0,409.0
1745024097.83,0,0,451.0
1745024099.81,0,0,451.0
1745024101.83,0,0,427.0
1745024103.83,0,0,439.5
1745024105.83,0,0,413.5
1745024107.83,0,0,427.5
1745024109.81,0,0,427.5
1745024111.83,0,0,413.0
1745024113.83,0,0,409.0
1745024115.83,0,0,427.0
1745024117.84,0,0,450.5
1745024119.82,0,0,450.5
1745024121.83,0,0,427.0
1745024123.83,0,0,433.0
1745024125.83,0,0,436.5
1745024127.81,0,0,436.5
1745024129.83,0,0,446.0
1745024131.83,0,0,426.5
1745024133.83,0,0,428.0
1745024135.83,0,0,415.5
1745024137.81,0,0,415.5
1745024139.83,0,0,438.0
1745024141.83,0,0,416.5
1745024143.83,0,0,404.5
1745024145.83,0,0,439.0
1745024147.81,0,0,439.0
1745024149.83,0,0,426.5
1745024151.83,0,0,419.0
1745024153.83,0,0,408.0
1745024155.83,0,0,411.5
1745024157.81,0,0,411.5
1745024159.83,0,0,421.5
1745024161.83,0,0,434.0
1745024163.83,0,0,418.5
1745024165.83,0,0,454.5
1745024167.81,0,0,454.5
1745024169.83,0,0,407.0
1745024171.83,0,0,434.0
1745024173.83,0,0,424.0
1745024175.81,0,0,424.0
1745024177.83,0,0,438.5
1745024179.83,0,0,428.0
1745024181.83,0,0,429.5
1745024183.83,0,0,419.0
1745024185.81,0,0,419.0
1745024187.83,0,0,456.0
1745024189.83,0,0,443.5
1745024191.83,0,0,422.5
1745024193.83,0,0,424.5
1745024195.83,0,0,424.5
1745024197.83,0,0,454.0
1745024199.83,0,0,427.0
1745024201.84,0,0,409.0
1745024203.81,0,0,409.0
1745024205.83,0,0,436.0
1745024207.83,0,0,430.0
1745024209.83,0,0,407.5
1745024211.83,0,0,429.5
1745024213.82,0,0,429.5
1745024215.83,0,0,437.5
1745024217.83,0,0,440.0
1745024219.83,0,0,420.0
1745024221.83,0,0,432.0
1745024223.82,0,0,432.0
1745024225.83,0,0,430.5
1745024227.83,0,0,465.5
1745024229.84,0,0,425.5
1745024231.81,0,0,425.5
1745024233.83,0,0,415.0
1745024235.83,0,0,404.0
1745024237.83,0,0,399.5
1745024239.83,0,0,445.5
1745024241.81,0,0,445.5
1745024243.83,0,0,436.5
1745024245.83,0,0,431.5
1745024247.83,0,0,447.5
1745024249.83,0,0,413.0
1745024251.81,0,0,413.0
1745024253.83,0,0,424.5
1745024255.83,0,0,456.0
1745024257.83,0,0,435.0
1745024259.81,0,0,435.0
1745024261.84,0,0,413.0
1745024263.83,0,0,439.5
1745024265.83,0,0,434.5
1745024267.83,0,0,445.5
1745024269.81,0,0,445.5
1745024271.83,0,0,419.0
1745024273.83,0,0,451.5
1745024275.83,0,0,389.0
1745024277.83,0,0,430.0
1745024279.8,0,0,430.0
1745024281.83,0,0,411.0
1745024283.83,0,0,435.5
1745024285.85,0,0,435.5
1745024287.83,0,0,440.0
1745024289.81,0,0,440.0
1745024291.87,0,0,435.0
1745024293.83,0,0,423.0
1745024295.85,0,0,418.0
1745024297.83,0,0,441.5
1745024299.81,0,0,441.5
1745024301.83,0,0,425.5
1745024303.83,0,0,447.0
1745024305.85,0,0,440.5
1745024307.84,0,0,454.5
1745024309.8,0,0,454.5
1745024311.83,0,0,427.5
1745024313.83,0,0,417.5
1745024315.84,0,0,408.0
1745024317.81,0,0,408.0
1745024319.83,0,0,415.0
1745024321.86,0,0,433.0
1745024323.83,0,0,440.0
1745024325.83,0,0,424.5
1745024327.82,0,0,424.5
1745024329.83,0,0,431.5
1745024331.83,0,0,422.0
1745024333.83,0,0,421.5
1745024335.81,0,0,421.5
1745024337.83,0,0,447.0
1745024339.83,0,0,446.5
1745024341.84,0,0,452.5
1745024343.83,0,0,412.0
1745024345.81,0,0,412.0
1745024347.83,0,0,414.5
1745024349.83,0,0,426.5
1745024351.85,0,0,444.5
1745024353.83,0,0,422.5
1745024355.82,0,0,422.5
1745024357.83,0,0,427.0
1745024359.83,0,0,446.0
1745024361.83,0,0,438.0
1745024363.81,0,0,438.0
1745024365.83,0,0,426.5
1745024367.84,0,0,446.5
1745024369.83,0,0,445.0
1745024371.83,0,0,437.0
1745024373.81,0,0,437.0
1745024375.83,0,0,419.0
1745024377.84,0,0,439.0
1745024379.83,0,0,417.0
1745024381.83,0,0,437.5
1745024383.82,0,0,437.5
1745024385.83,0,0,425.5
1745024387.83,0,0,439.0
1745024389.83,0,0,438.5
1745024391.83,0,0,443.5
1745024393.81,0,0,443.5
1745024395.83,0,0,421.5
1745024397.83,0,0,430.5
1745024399.83,0,0,433.5
1745024401.81,0,0,433.5
1745024403.86,0,0,453.5
1745024405.83,0,0,436.0
1745024407.83,0,0,444.5
1745024409.83,0,0,410.0
1745024411.81,0,0,410.0
1745024413.84,0,0,419.0
1745024415.83,0,0,426.5
1745024417.83,0,0,412.5
1745024419.83,0,0,431.5
1745024421.82,0,0,431.5
1745024423.83,0,0,413.5
1745024425.83,0,0,438.5
1745024427.83,0,0,428.5
1745024429.85,0,0,436.5
1745024431.81,0,0,436.5
1745024433.83,0,0,438.0
1745024435.83,0,0,403.0
1745024437.83,0,0,420.5
1745024439.81,0,0,420.5
1745024441.83,0,0,447.5
1745024443.83,0,0,445.0
1745024445.87,0,0,425.0
1745024447.83,0,0,442.0
1745024449.81,0,0,442.0
1745024451.83,0,0,418.5
1745024453.83,0,0,440.5
1745024455.83,0,0,402.0
1745024457.83,0,0,449.0
1745024459.82,0,0,449.0
1745024461.88,0,0,442.5
1745024463.83,0,0,404.5
1745024465.83,0,0,423.5
1745024467.83,0,0,418.5
1745024469.82,0,0,418.5
1745024471.83,0,0,447.5
1745024473.83,0,0,426.5
1745024475.83,0,0,437.0
1745024477.81,0,0,437.0
1745024479.84,0,0,438.0
1745024481.83,0,0,450.0
1745024483.83,0,0,438.0
1745024485.83,0,0,434.5
1745024487.8,0,0,434.5
1745024489.83,0,0,447.5
1745024491.83,0,0,449.5
1745024493.83,0,0,449.0
1745024495.86,0,0,444.0
1745024497.82,0,0,444.0
1745024499.83,0,0,437.5
1745024501.83,0,0,440.0
1745024503.83,0,0,427.5
1745024505.82,0,0,427.5
1745024507.83,0,0,447.0
1745024509.83,0,0,405.5
1745024511.83,0,0,447.0
1745024513.83,0,0,427.0
1745024515.82,0,0,427.0
1745024517.83,0,0,438.0
1745024519.83,0,0,445.5
1745024521.83,0,0,459.0
1745024523.83,0,0,416.0
1745024525.81,0,0,416.0
1745024527.83,0,0,452.5
1745024529.83,0,0,409.5
1745024531.83,0,0,407.5
1745024533.8,0,0,407.5
1745024535.84,0,0,451.0
1745024537.83,0,0,431.5
1745024539.83,0,0,435.0
1745024541.83,0,0,418.5
1745024543.81,0,0,418.5
